original__982	C:\Users\admin\Documents\te\datasets\ffpp\original\982.mp4
original__983	C:\Users\admin\Documents\te\datasets\ffpp\original\983.mp4
original__984	C:\Users\admin\Documents\te\datasets\ffpp\original\984.mp4
original__987	C:\Users\admin\Documents\te\datasets\ffpp\original\987.mp4
original__988	C:\Users\admin\Documents\te\datasets\ffpp\original\988.mp4
original__990	C:\Users\admin\Documents\te\datasets\ffpp\original\990.mp4
original__991	C:\Users\admin\Documents\te\datasets\ffpp\original\991.mp4
original__992	C:\Users\admin\Documents\te\datasets\ffpp\original\992.mp4
original__993	C:\Users\admin\Documents\te\datasets\ffpp\original\993.mp4
original__994	C:\Users\admin\Documents\te\datasets\ffpp\original\994.mp4
original__996	C:\Users\admin\Documents\te\datasets\ffpp\original\996.mp4
original__997	C:\Users\admin\Documents\te\datasets\ffpp\original\997.mp4
original__999	C:\Users\admin\Documents\te\datasets\ffpp\original\999.mp4
deepfakes__000_003	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\000_003.mp4
deepfakes__001_870	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\001_870.mp4
deepfakes__002_006	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\002_006.mp4
deepfakes__003_000	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\003_000.mp4
deepfakes__004_982	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\004_982.mp4
deepfakes__005_010	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\005_010.mp4
deepfakes__006_002	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\006_002.mp4
deepfakes__007_132	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\007_132.mp4
deepfakes__008_990	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\008_990.mp4
deepfakes__009_027	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\009_027.mp4
deepfakes__011_805	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\011_805.mp4
deepfakes__012_026	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\012_026.mp4
deepfakes__013_883	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\013_883.mp4
deepfakes__014_790	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\014_790.mp4
deepfakes__015_919	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\015_919.mp4
deepfakes__016_209	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\016_209.mp4
deepfakes__017_803	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\017_803.mp4
deepfakes__018_019	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\018_019.mp4
deepfakes__019_018	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\019_018.mp4
deepfakes__020_344	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\020_344.mp4
deepfakes__021_312	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\021_312.mp4
deepfakes__022_489	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\022_489.mp4
deepfakes__024_073	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\024_073.mp4
deepfakes__026_012	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\026_012.mp4
deepfakes__027_009	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\027_009.mp4
deepfakes__028_068	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\028_068.mp4
deepfakes__029_048	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\029_048.mp4
deepfakes__031_163	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\031_163.mp4
deepfakes__032_944	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\032_944.mp4
deepfakes__033_097	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\033_097.mp4
deepfakes__034_590	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\034_590.mp4
deepfakes__035_036	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\035_036.mp4
deepfakes__036_035	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\036_035.mp4
deepfakes__037_072	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\037_072.mp4
deepfakes__038_125	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\038_125.mp4
deepfakes__040_997	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\040_997.mp4
deepfakes__041_063	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\041_063.mp4
deepfakes__042_084	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\042_084.mp4
deepfakes__043_110	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\043_110.mp4
deepfakes__045_889	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\045_889.mp4
deepfakes__046_904	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\046_904.mp4
deepfakes__047_862	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\047_862.mp4
deepfakes__048_029	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\048_029.mp4
deepfakes__049_946	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\049_946.mp4
deepfakes__050_059	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\050_059.mp4
deepfakes__051_332	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\051_332.mp4
deepfakes__052_108	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\052_108.mp4
deepfakes__053_095	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\053_095.mp4
deepfakes__056_996	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\056_996.mp4
deepfakes__057_070	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\057_070.mp4
deepfakes__058_039	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\058_039.mp4
deepfakes__061_080	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\061_080.mp4
deepfakes__062_066	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\062_066.mp4
deepfakes__064_991	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\064_991.mp4
deepfakes__065_089	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\065_089.mp4
deepfakes__068_028	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\068_028.mp4
deepfakes__069_961	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\069_961.mp4
deepfakes__071_054	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\071_054.mp4
deepfakes__073_024	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\073_024.mp4
deepfakes__074_825	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\074_825.mp4
deepfakes__075_977	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\075_977.mp4
deepfakes__077_100	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\077_100.mp4
deepfakes__079_076	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\079_076.mp4
deepfakes__080_061	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\080_061.mp4
deepfakes__081_087	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\081_087.mp4
deepfakes__082_103	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\082_103.mp4
deepfakes__083_213	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\083_213.mp4
deepfakes__084_042	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\084_042.mp4
deepfakes__085_124	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\085_124.mp4
deepfakes__087_081	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\087_081.mp4
deepfakes__089_065	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\089_065.mp4
deepfakes__090_086	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\090_086.mp4
deepfakes__091_116	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\091_116.mp4
deepfakes__092_098	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\092_098.mp4
deepfakes__093_121	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\093_121.mp4
deepfakes__094_111	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\094_111.mp4
deepfakes__095_053	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\095_053.mp4
deepfakes__097_033	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\097_033.mp4
deepfakes__098_092	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\098_092.mp4
deepfakes__099_295	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\099_295.mp4
deepfakes__100_077	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\100_077.mp4
deepfakes__102_114	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\102_114.mp4
deepfakes__103_082	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\103_082.mp4
deepfakes__104_126	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\104_126.mp4
deepfakes__105_180	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\105_180.mp4
deepfakes__106_198	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\106_198.mp4
deepfakes__108_052	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\108_052.mp4
deepfakes__109_107	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\109_107.mp4
deepfakes__111_094	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\111_094.mp4
deepfakes__112_892	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\112_892.mp4
deepfakes__113_983	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\113_983.mp4
deepfakes__114_102	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\114_102.mp4
deepfakes__115_939	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\115_939.mp4
deepfakes__116_091	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\116_091.mp4
deepfakes__117_217	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\117_217.mp4
deepfakes__118_120	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\118_120.mp4
deepfakes__119_123	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\119_123.mp4
deepfakes__121_093	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\121_093.mp4
deepfakes__122_144	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\122_144.mp4
deepfakes__123_119	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\123_119.mp4
deepfakes__124_085	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\124_085.mp4
deepfakes__125_038	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\125_038.mp4
deepfakes__126_104	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\126_104.mp4
deepfakes__127_129	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\127_129.mp4
deepfakes__128_896	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\128_896.mp4
deepfakes__129_127	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\129_127.mp4
deepfakes__130_139	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\130_139.mp4
deepfakes__131_518	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\131_518.mp4
deepfakes__132_007	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\132_007.mp4
deepfakes__133_148	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\133_148.mp4
deepfakes__134_192	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\134_192.mp4
deepfakes__135_880	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\135_880.mp4
deepfakes__138_142	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\138_142.mp4
deepfakes__140_143	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\140_143.mp4
deepfakes__141_161	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\141_161.mp4
deepfakes__142_138	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\142_138.mp4
deepfakes__143_140	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\143_140.mp4
deepfakes__144_122	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\144_122.mp4
deepfakes__145_299	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\145_299.mp4
deepfakes__146_256	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\146_256.mp4
deepfakes__147_055	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\147_055.mp4
deepfakes__148_133	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\148_133.mp4
deepfakes__149_152	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\149_152.mp4
deepfakes__150_153	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\150_153.mp4
deepfakes__151_225	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\151_225.mp4
deepfakes__152_149	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\152_149.mp4
deepfakes__153_150	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\153_150.mp4
deepfakes__154_386	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\154_386.mp4
deepfakes__155_576	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\155_576.mp4
deepfakes__156_243	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\156_243.mp4
deepfakes__157_245	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\157_245.mp4
deepfakes__159_175	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\159_175.mp4
deepfakes__160_928	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\160_928.mp4
deepfakes__161_141	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\161_141.mp4
deepfakes__162_330	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\162_330.mp4
deepfakes__163_031	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\163_031.mp4
deepfakes__164_216	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\164_216.mp4
deepfakes__165_137	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\165_137.mp4
deepfakes__166_167	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\166_167.mp4
deepfakes__167_166	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\167_166.mp4
deepfakes__169_227	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\169_227.mp4
deepfakes__170_186	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\170_186.mp4
deepfakes__171_173	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\171_173.mp4
deepfakes__172_582	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\172_582.mp4
deepfakes__173_171	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\173_171.mp4
deepfakes__175_159	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\175_159.mp4
deepfakes__176_190	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\176_190.mp4
deepfakes__177_211	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\177_211.mp4
deepfakes__178_598	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\178_598.mp4
deepfakes__179_212	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\179_212.mp4
deepfakes__180_105	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\180_105.mp4
deepfakes__181_199	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\181_199.mp4
deepfakes__182_242	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\182_242.mp4
deepfakes__183_253	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\183_253.mp4
deepfakes__185_276	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\185_276.mp4
deepfakes__186_170	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\186_170.mp4
deepfakes__187_234	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\187_234.mp4
deepfakes__188_191	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\188_191.mp4
deepfakes__189_200	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\189_200.mp4
deepfakes__190_176	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\190_176.mp4
deepfakes__191_188	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\191_188.mp4
deepfakes__192_134	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\192_134.mp4
deepfakes__193_030	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\193_030.mp4
deepfakes__194_235	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\194_235.mp4
deepfakes__195_442	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\195_442.mp4
deepfakes__196_310	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\196_310.mp4
deepfakes__197_224	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\197_224.mp4
deepfakes__200_189	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\200_189.mp4
deepfakes__201_203	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\201_203.mp4
deepfakes__202_348	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\202_348.mp4
deepfakes__203_201	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\203_201.mp4
deepfakes__204_230	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\204_230.mp4
deepfakes__205_184	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\205_184.mp4
deepfakes__206_221	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\206_221.mp4
deepfakes__207_908	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\207_908.mp4
deepfakes__211_177	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\211_177.mp4
deepfakes__212_179	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\212_179.mp4
deepfakes__214_255	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\214_255.mp4
deepfakes__216_164	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\216_164.mp4
deepfakes__217_117	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\217_117.mp4
deepfakes__219_220	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\219_220.mp4
deepfakes__220_219	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\220_219.mp4
deepfakes__222_168	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\222_168.mp4
deepfakes__223_586	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\223_586.mp4
deepfakes__224_197	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\224_197.mp4
deepfakes__225_151	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\225_151.mp4
deepfakes__226_491	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\226_491.mp4
deepfakes__227_169	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\227_169.mp4
deepfakes__228_289	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\228_289.mp4
deepfakes__229_247	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\229_247.mp4
deepfakes__230_204	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\230_204.mp4
deepfakes__231_663	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\231_663.mp4
deepfakes__232_248	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\232_248.mp4
deepfakes__233_995	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\233_995.mp4
deepfakes__234_187	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\234_187.mp4
deepfakes__236_237	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\236_237.mp4
deepfakes__238_282	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\238_282.mp4
deepfakes__239_218	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\239_218.mp4
deepfakes__240_290	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\240_290.mp4
deepfakes__241_210	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\241_210.mp4
deepfakes__242_182	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\242_182.mp4
deepfakes__243_156	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\243_156.mp4
deepfakes__245_157	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\245_157.mp4
deepfakes__246_258	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\246_258.mp4
deepfakes__248_232	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\248_232.mp4
deepfakes__249_280	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\249_280.mp4
deepfakes__250_461	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\250_461.mp4
deepfakes__251_375	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\251_375.mp4
deepfakes__252_266	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\252_266.mp4
deepfakes__253_183	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\253_183.mp4
deepfakes__255_214	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\255_214.mp4
deepfakes__257_420	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\257_420.mp4
deepfakes__258_246	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\258_246.mp4
deepfakes__262_301	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\262_301.mp4
deepfakes__263_284	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\263_284.mp4
deepfakes__264_271	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\264_271.mp4
deepfakes__266_252	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\266_252.mp4
deepfakes__267_286	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\267_286.mp4
deepfakes__268_269	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\268_269.mp4
deepfakes__269_268	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\269_268.mp4
deepfakes__270_297	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\270_297.mp4
deepfakes__271_264	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\271_264.mp4
deepfakes__272_396	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\272_396.mp4
deepfakes__273_807	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\273_807.mp4
deepfakes__274_412	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\274_412.mp4
deepfakes__276_185	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\276_185.mp4
deepfakes__278_306	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\278_306.mp4
deepfakes__279_298	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\279_298.mp4
deepfakes__282_238	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\282_238.mp4
deepfakes__283_313	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\283_313.mp4
deepfakes__284_263	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\284_263.mp4
deepfakes__285_136	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\285_136.mp4
deepfakes__286_267	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\286_267.mp4
deepfakes__287_426	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\287_426.mp4
deepfakes__288_321	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\288_321.mp4
deepfakes__290_240	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\290_240.mp4
deepfakes__291_874	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\291_874.mp4
deepfakes__293_296	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\293_296.mp4
deepfakes__295_099	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\295_099.mp4
deepfakes__297_270	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\297_270.mp4
deepfakes__300_304	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\300_304.mp4
deepfakes__301_262	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\301_262.mp4
deepfakes__302_323	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\302_323.mp4
deepfakes__303_309	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\303_309.mp4
deepfakes__304_300	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\304_300.mp4
deepfakes__305_513	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\305_513.mp4
deepfakes__306_278	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\306_278.mp4
deepfakes__308_388	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\308_388.mp4
deepfakes__311_387	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\311_387.mp4
deepfakes__313_283	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\313_283.mp4
deepfakes__315_322	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\315_322.mp4
deepfakes__316_369	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\316_369.mp4
deepfakes__317_359	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\317_359.mp4
deepfakes__320_328	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\320_328.mp4
deepfakes__322_315	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\322_315.mp4
deepfakes__323_302	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\323_302.mp4
deepfakes__324_356	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\324_356.mp4
deepfakes__325_492	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\325_492.mp4
deepfakes__326_501	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\326_501.mp4
deepfakes__329_327	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\329_327.mp4
deepfakes__330_162	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\330_162.mp4
deepfakes__331_260	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\331_260.mp4
deepfakes__333_377	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\333_377.mp4
deepfakes__334_318	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\334_318.mp4
deepfakes__335_277	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\335_277.mp4
deepfakes__336_338	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\336_338.mp4
deepfakes__337_522	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\337_522.mp4
deepfakes__338_336	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\338_336.mp4
deepfakes__339_392	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\339_392.mp4
deepfakes__340_341	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\340_341.mp4
deepfakes__341_340	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\341_340.mp4
deepfakes__342_416	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\342_416.mp4
deepfakes__343_363	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\343_363.mp4
deepfakes__344_020	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\344_020.mp4
deepfakes__345_259	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\345_259.mp4
deepfakes__347_314	C:\Users\admin\Documents\te\datasets\ffpp\Deepfakes\347_314.mp4
